EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BARIUM,BARIUM_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,UM/KG,
  32H120030721,   CAA,   205, 17, 264777,     14,2,20030730,2308, 73.9690, -67.0610, 2244,     76.6,  -1.5595,  33.5875,  33.5874,2,   -999.0,9,    11.27,2,     9.15,2,     0.16,2,     1.04,2,     0.28,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264776,     13,2,20030730,2308, 73.9690, -67.0610, 2244,    125.8,  -1.4160,  33.7345,  33.7402,2,   -999.0,9,    12.46,2,    10.73,2,     0.13,2,     1.08,2,     0.22,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264775,     12,2,20030730,2308, 73.9690, -67.0610, 2244,    208.1,   0.3570,  34.0330,  34.0094,2,   -999.0,9,    17.94,2,    15.08,2,     0.01,2,     1.25,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264774,     11,2,20030730,2308, 73.9690, -67.0610, 2244,    309.0,   1.2100,  34.3150,  34.3129,2,   -999.0,9,    21.51,2,    16.53,2,     0.00,2,     1.29,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264773,     10,2,20030730,2308, 73.9690, -67.0610, 2244,    409.2,   1.5765,  34.4435,  34.4489,2,   -999.0,9,    22.10,2,    16.99,2,     0.00,2,     1.28,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264772,      9,2,20030730,2308, 73.9690, -67.0610, 2244,    510.3,   1.6395,  34.4995,  34.5014,2,    223.7,2,    24.34,2,    17.56,2,     0.00,2,     1.31,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264771,      8,2,20030730,2308, 73.9690, -67.0610, 2244,    764.6,   1.1910,  34.5120,  34.5153,2,   -999.0,9,    32.92,2,    18.23,2,     0.00,2,     1.37,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264770,      7,2,20030730,2308, 73.9690, -67.0610, 2244,   1015.8,   0.7575,  34.4990,  34.4996,2,   -999.0,9,    43.87,2,    18.86,2,     0.00,2,     1.47,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264769,      6,2,20030730,2308, 73.9690, -67.0610, 2244,   1271.2,   0.2835,  34.4900,  34.4900,2,   -999.0,9,    60.45,2,    20.69,2,     0.00,2,     1.62,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264768,      5,2,20030730,2308, 73.9690, -67.0610, 2244,   1577.6,  -0.1830,  34.4890,  34.4886,2,   -999.0,9,    80.56,2,    22.42,2,     0.00,2,     1.79,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264767,      4,2,20030730,2308, 73.9690, -67.0610, 2244,   1780.2,  -0.2990,  34.4925,  34.4947,2,   -999.0,9,    88.56,2,    22.98,2,     0.00,2,     1.83,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264766,      3,2,20030730,2308, 73.9690, -67.0610, 2244,   2035.9,  -0.3410,  34.4980,  34.4974,2,   -999.0,9,   101.72,2,    23.67,2,     0.00,2,     1.89,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   205, 17, 264765,      2,2,20030730,2308, 73.9690, -67.0610, 2244,   2188.9,  -0.3300,  34.4985,  34.5029,2,    119.8,2,   102.33,2,    23.69,2,     0.00,2,     1.89,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.41,2,   102.30,2
  32H120030721,   CAA,   205, 17, 264764,      1,2,20030730,2308, 73.9690, -67.0610, 2244,   2255.1,  -0.3255,  34.4985,  34.4992,2,    120.1,2,   102.18,2,    23.75,2,     0.00,2,     1.89,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.45,2,   101.10,2
  32H120030721,   CAA,   206, 18, 264797,     17,2,20030731,0250, 74.2878, -66.9860, 2220,     15.6,  -1.2320,  33.1225,  32.0310,3,   -999.0,9,     2.01,2,    -0.02,2,     0.00,2,     0.62,2,     0.01,2,    5.089,2,    3.051,2,    8.163,2,   2015.7,3,   2192.2,2,    -2.01,3,    58.50,2
  32H120030721,   CAA,   206, 18, 264796,     16,2,20030731,0250, 74.2878, -66.9860, 2220,     33.0,  -1.5635,  33.3245,  33.1251,2,    433.5,2,     3.79,2,     0.44,2,     0.03,2,     0.60,2,     0.03,2,    5.159,2,    2.890,2,    6.659,2,   -999.0,9,   -999.0,9,    -1.59,2,    57.70,2
  32H120030721,   CAA,   206, 18, 264795,     15,2,20030731,0250, 74.2878, -66.9860, 2220,     46.1,  -1.7045,  33.3955,  33.3473,2,   -999.0,9,    10.01,2,     6.07,2,     0.23,2,     0.95,2,     0.12,2,    5.162,2,    2.899,2,    6.761,2,   -999.0,9,   -999.0,9,    -1.49,2,    58.00,2
  32H120030721,   CAA,   206, 18, 264794,     14,2,20030731,0250, 74.2878, -66.9860, 2220,     59.0,  -1.7090,  33.4685,  33.4260,2,   -999.0,9,    10.02,2,     7.35,2,     0.15,2,     0.98,2,     0.03,2,    5.439,2,    3.133,2,    7.021,2,   2140.8,3,   -999.0,9,    -1.40,2,    55.60,2
  32H120030721,   CAA,   206, 18, 264793,     13,2,20030731,0250, 74.2878, -66.9860, 2220,    107.4,  -1.2880,  33.6150,  33.6407,2,   -999.0,9,    12.69,2,    11.04,2,     0.01,2,     1.12,2,     0.01,2,    5.123,2,    2.721,2,    6.232,2,   2153.0,3,   2260.0,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264792,     12,2,20030731,0250, 74.2878, -66.9860, 2220,    208.4,   0.9375,  34.0855,  34.1218,2,   -999.0,9,    18.46,2,    15.93,2,     0.00,2,     1.28,2,        0,2,    3.676,2,    2.036,2,    4.213,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264791,     11,2,20030731,0250, 74.2878, -66.9860, 2220,    309.7,   1.6710,  34.3610,  34.3787,2,   -999.0,9,    20.53,2,    16.41,2,     0.00,2,     1.28,2,        0,2,    2.819,2,    1.574,2,    3.526,2,   2180.2,3,   2279.9,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264790,     10,2,20030731,0250, 74.2878, -66.9860, 2220,    408.6,   1.9095,  34.4855,  34.4890,2,    231.3,2,    21.43,2,    16.73,2,     0.00,2,     1.27,2,        0,2,    2.564,2,    1.478,2,    3.412,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264789,      9,2,20030731,0250, 74.2878, -66.9860, 2220,    512.3,   1.7220,  34.5090,  34.5153,2,   -999.0,9,    24.39,2,    17.20,2,     0.00,2,     1.30,2,        0,2,    2.864,2,    1.342,2,    3.862,2,   2186.0,3,   2277.5,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264788,      8,2,20030731,0250, 74.2878, -66.9860, 2220,    763.8,   1.2370,  34.5140,  34.5140,2,   -999.0,9,    33.12,2,    17.95,2,     0.00,2,     1.38,2,        0,2,    1.438,2,    0.824,2,    2.286,2,   2200.0,3,   2292.5,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264787,      7,2,20030731,0250, 74.2878, -66.9860, 2220,   1017.2,   0.7920,  34.5000,  34.5000,2,   -999.0,9,    42.88,2,    18.59,2,     0.00,2,     1.45,2,        0,2,    0.619,2,    0.223,2,    0.987,2,   2213.2,2,   2290.3,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264786,      6,2,20030731,0250, 74.2878, -66.9860, 2220,   1272.5,   0.3040,  34.4905,  34.4907,2,   -999.0,9,    60.46,2,    20.33,2,     0.00,2,     1.62,2,        0,2,    0.155,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264785,      5,2,20030731,0250, 74.2878, -66.9860, 2220,   1527.7,  -0.1000,  34.4890,  34.4906,2,   -999.0,9,    83.37,2,    22.41,2,     0.00,2,     1.80,2,        0,2,    0.000,2,    0.000,2,    0.000,2,   2261.7,2,   2302.3,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264784,      4,2,20030731,0250, 74.2878, -66.9860, 2220,   1780.5,  -0.2880,  34.4920,  34.4923,2,   -999.0,9,    88.09,2,    22.49,2,     0.00,2,     1.83,2,        0,2,    0.000,2,    0.000,2,    0.000,2,   2265.4,2,   2299.5,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264783,      3,2,20030731,0250, 74.2878, -66.9860, 2220,   2035.0,  -0.3350,  34.4970,  34.4970,2,    120.3,2,   100.05,2,    23.19,2,     0.00,2,     1.88,2,        0,2,    0.080,2,    0.000,2,    0.000,2,   -999.0,9,   -999.0,9,    -0.44,2,   100.90,2
  32H120030721,   CAA,   206, 18, 264782,      2,2,20030731,0250, 74.2878, -66.9860, 2220,   2136.2,  -0.3320,  34.4980,  34.4974,2,   -999.0,9,   101.83,2,    23.23,2,     0.00,2,     1.89,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   206, 18, 264781,      1,2,20030731,0250, 74.2878, -66.9860, 2220,   2227.8,  -0.3255,  34.4985,  34.4976,2,    119.5,2,   102.56,2,    23.30,2,     0.02,2,     1.89,2,     0.01,2,    0.000,2,    0.000,2,    0.000,2,   2275.2,2,   2310.6,2,    -0.38,2,   106.20,2
  32H120030721,   CAA,   207, 19, 264814,     17,2,20030731,0616, 74.5525, -66.9895, 2142,     16.9,  -0.1155,  32.7495,  32.7532,2,   -999.0,9,     4.93,2,     0.32,2,     0.04,2,     0.67,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   2060.5,3,   2254.4,2,    -1.76,2,    59.70,2
  32H120030721,   CAA,   207, 19, 264813,     16,2,20030731,0616, 74.5525, -66.9895, 2142,     21.1,  -1.1620,  33.0345,  33.1013,2,    406.7,2,     8.77,2,     1.94,2,     0.13,2,     0.77,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.68,2,    58.60,2
  32H120030721,   CAA,   207, 19, 264812,     15,2,20030731,0616, 74.5525, -66.9895, 2142,     33.2,  -1.6120,  33.2750,  33.2908,2,   -999.0,9,    11.71,2,     6.68,2,     0.27,2,     1.01,2,     0.09,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.54,2,    57.10,2
  32H120030721,   CAA,   207, 19, 264811,     14,2,20030731,0616, 74.5525, -66.9895, 2142,     67.1,  -1.6840,  33.5250,  33.4878,2,   -999.0,9,    11.43,2,     8.85,2,     0.04,2,     1.04,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2142.1,3,   2271.0,2,    -1.34,2,    56.40,2
  32H120030721,   CAA,   207, 19, 264810,     13,2,20030731,0616, 74.5525, -66.9895, 2142,    104.3,  -1.5900,  33.6430,  33.7286,2,    298.2,2,    13.21,2,    10.90,2,     0.03,2,     1.11,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2161.5,3,   2267.8,2,    -1.08,2,    54.80,2
  32H120030721,   CAA,   207, 19, 264809,     12,2,20030731,0616, 74.5525, -66.9895, 2142,    158.8,  -0.9145,  33.8220,  33.9341,2,   -999.0,9,    16.73,2,    13.88,2,     0.01,2,     1.22,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.72,2,    54.00,2
  32H120030721,   CAA,   207, 19, 264808,     11,2,20030731,0616, 74.5525, -66.9895, 2142,    217.1,   0.8725,  34.1535,  34.1768,2,   -999.0,9,    20.56,2,    16.04,2,     0.01,2,     1.30,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.47,2,    53.50,2
  32H120030721,   CAA,   207, 19, 264807,     10,2,20030731,0616, 74.5525, -66.9895, 2142,    271.6,   0.6070,  34.2365,  34.2777,2,    226.5,2,    23.36,2,    16.37,2,     0.01,2,     1.32,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2192.8,3,   2382.9,3,    -0.27,2,    54.00,2
  32H120030721,   CAA,   207, 19, 264806,      9,2,20030731,0616, 74.5525, -66.9895, 2142,    411.7,   1.0730,  34.3800,  34.3986,2,   -999.0,9,    23.66,2,    16.59,2,     0.01,2,     1.30,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264805,      8,2,20030731,0616, 74.5525, -66.9895, 2142,    633.2,   1.5725,  34.5025,  34.5088,2,   -999.0,9,    26.61,2,    17.41,2,     0.01,2,     1.32,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2193.8,3,   2294.1,3,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264804,      7,2,20030731,0616, 74.5525, -66.9895, 2142,    765.9,   1.3240,  34.5145,  34.5163,2,   -999.0,9,    31.47,2,    17.80,2,     0.00,2,     1.36,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2200.0,3,   2286.9,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264803,      6,2,20030731,0616, 74.5525, -66.9895, 2142,   1019.2,   0.8235,  34.5005,  34.5008,2,   -999.0,9,    42.49,2,    18.51,2,     0.01,2,     1.45,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2206.0,3,   2278.4,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264802,      5,2,20030731,0616, 74.5525, -66.9895, 2142,   1273.1,   0.3290,  34.4910,  34.4917,2,    158.0,2,    60.43,2,    20.28,2,     0.00,2,     1.62,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   2236.3,3,   2288.4,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264801,      4,2,20030731,0616, 74.5525, -66.9895, 2142,   1527.5,  -0.1040,  34.4875,  34.4886,2,   -999.0,9,    77.92,2,    21.83,2,     0.00,2,     1.75,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2252.9,3,   2298.5,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264800,      3,2,20030731,0616, 74.5525, -66.9895, 2142,   1781.2,  -0.2930,  34.4925,  34.4921,2,   -999.0,9,    88.80,2,    22.16,2,     0.00,2,     1.83,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2265.9,2,   2302.5,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   207, 19, 264799,      2,2,20030731,0616, 74.5525, -66.9895, 2142,   2035.7,  -0.3320,  34.4970,  34.4972,2,   -999.0,9,    99.98,2,    23.15,2,     0.01,2,     1.88,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.46,2,  -999.00,9
  32H120030721,   CAA,   207, 19, 264798,      1,2,20030731,0616, 74.5525, -66.9895, 2142,   2147.8,  -0.3290,  34.4980,  34.4972,2,    119.8,2,   102.35,2,    23.21,2,     0.00,2,     1.88,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2274.8,3,   -999.0,9,    -0.42,2,  -999.00,9
  32H120030721,   CAA,   208, 20, 264828,     14,2,20030731,0907, 74.7857, -67.0013, 1694,     16.2,   3.3535,  31.9295,  32.2307,2,    373.1,2,     3.10,2,     0.13,2,     0.00,2,     0.66,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.86,2,    59.70,2
  32H120030721,   CAA,   208, 20, 264827,     13,2,20030731,0907, 74.7857, -67.0013, 1694,     24.5,  -0.7860,  32.9830,  33.0249,2,    416.7,2,     5.31,2,     1.02,2,     0.06,2,     0.75,2,     0.22,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.62,2,    60.80,2
  32H120030721,   CAA,   208, 20, 264826,     12,2,20030731,0907, 74.7857, -67.0013, 1694,     32.1,  -1.2775,  33.1030,  33.1501,2,   -999.0,9,     8.71,2,     3.04,2,     0.11,2,     0.86,2,     0.38,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264825,     11,2,20030731,0907, 74.7857, -67.0013, 1694,     44.2,  -1.3525,  33.2940,  33.3477,2,   -999.0,9,    11.65,2,     7.46,2,     0.23,2,     1.03,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264824,     10,2,20030731,0907, 74.7857, -67.0013, 1694,     71.8,  -1.6555,  33.5080,  33.5279,2,   -999.0,9,    12.26,2,     9.41,2,     0.12,2,     1.06,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264823,      9,2,20030731,0907, 74.7857, -67.0013, 1694,    106.4,  -1.5385,  33.6305,  33.6470,2,    300.9,2,    12.71,2,    10.79,2,     0.02,2,     1.12,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264822,      8,2,20030731,0907, 74.7857, -67.0013, 1694,    187.1,   0.0265,  33.9420,  33.9074,2,   -999.0,9,    16.98,2,    14.50,2,     0.00,2,     1.25,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264821,      7,2,20030731,0907, 74.7857, -67.0013, 1694,    286.4,   1.4140,  34.2885,  34.2885,2,   -999.0,9,    20.51,2,    16.44,2,     0.01,2,     1.29,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264820,      6,2,20030731,0907, 74.7857, -67.0013, 1694,    511.9,   1.8700,  34.5210,  34.5214,2,   -999.0,9,    23.90,2,    17.11,2,     0.00,2,     1.29,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.15,2,    53.30,2
  32H120030721,   CAA,   208, 20, 264819,      5,2,20030731,0907, 74.7857, -67.0013, 1694,    764.7,   1.2840,  34.5170,  34.5171,2,   -999.0,9,    32.57,2,    18.00,2,     0.01,2,     1.37,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264818,      4,2,20030731,0907, 74.7857, -67.0013, 1694,   1019.5,   0.8170,  34.5005,  34.5012,2,    190.9,2,    43.16,2,    18.72,2,     0.00,2,     1.45,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264817,      3,2,20030731,0907, 74.7857, -67.0013, 1694,   1272.6,   0.3630,  34.4910,  34.4909,2,   -999.0,9,    59.46,2,    20.23,2,     0.00,2,     1.63,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   208, 20, 264816,      2,2,20030731,0907, 74.7857, -67.0013, 1694,   1527.1,  -0.0720,  34.4890,  34.4888,2,   -999.0,9,    79.45,2,    22.11,2,     0.01,2,     1.77,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.36,2,    84.90,2
  32H120030721,   CAA,   208, 20, 264815,      1,2,20030731,0907, 74.7857, -67.0013, 1694,   1662.5,  -0.2260,  34.4920,  34.4915,2,    123.2,2,    89.46,2,    22.84,2,     0.01,2,     1.83,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.45,2,    93.10,2
  32H120030721,   CAA,   209, 21, 264841,     13,2,20030731,1132, 74.9712, -67.0013,  666,     14.8,   3.4840,  32.0465,  33.0850,2,    373.1,2,     4.67,2,     1.77,2,     0.05,2,     0.57,2,     0.19,2,    5.247,2,    2.694,2,    7.517,2,   2061.8,2,   2223.6,2,    -1.15,2,    51.70,2
  32H120030721,   CAA,   209, 21, 264840,     12,2,20030731,1132, 74.9712, -67.0013,  666,     16.1,   3.4725,  32.0480,  33.3880,2,    363.6,2,     5.56,2,     3.30,2,     0.10,2,     0.64,2,     0.32,2,    5.205,2,    3.016,2,    7.519,2,   2088.6,2,   2231.5,2,    -1.13,2,    52.10,2
  32H120030721,   CAA,   209, 21, 264839,     11,2,20030731,1132, 74.9712, -67.0013,  666,     20.5,  -0.4930,  33.2270,  33.4779,2,    335.0,2,     6.31,2,     6.01,2,     0.25,2,     0.78,2,      0.3,2,    5.530,2,    3.204,2,    7.808,2,   -999.0,9,   -999.0,9,    -1.08,2,    51.10,2
  32H120030721,   CAA,   209, 21, 264838,     10,2,20030731,1132, 74.9712, -67.0013,  666,     41.1,  -1.6275,  33.4790,  33.5864,2,   -999.0,9,     7.49,2,     9.33,2,     0.01,2,     0.89,2,     0.01,2,    5.056,2,    2.879,2,    7.402,2,   2119.0,2,   2213.9,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264837,      9,2,20030731,1132, 74.9712, -67.0013,  666,     95.7,  -1.2565,  33.5795,  33.7805,2,   -999.0,9,    12.35,2,    12.82,2,     0.01,2,     1.12,2,     0.01,2,    4.882,2,    2.797,2,    5.871,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264836,      8,2,20030731,1132, 74.9712, -67.0013,  666,    125.9,  -0.4455,  33.7260,  33.9323,2,    250.5,2,    14.42,2,    14.51,2,     0.00,2,     1.19,2,     0.01,2,    4.331,2,    2.500,2,    5.367,2,   2161.4,2,   2238.3,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264835,      7,2,20030731,1132, 74.9712, -67.0013,  666,    161.6,   0.5870,  33.8985,  34.1251,2,   -999.0,9,    17.36,2,    15.79,2,     0.00,2,     1.26,2,     0.01,2,    3.922,2,    2.228,2,    4.308,2,   2174.2,2,   2249.6,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264834,      6,2,20030731,1132, 74.9712, -67.0013,  666,    208.1,   1.0690,  34.0500,  34.1941,2,   -999.0,9,    17.82,2,    16.02,2,     0.00,2,     1.26,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264833,      5,2,20030731,1132, 74.9712, -67.0013,  666,    246.1,   1.5125,  34.1640,  34.2168,2,   -999.0,9,    18.27,2,    16.29,2,     0.00,2,     1.27,2,     0.01,2,    3.817,2,    2.191,2,    4.257,2,   -999.0,9,   -999.0,9,  -999.00,9,    58.50,2
  32H120030721,   CAA,   209, 21, 264832,      4,2,20030731,1132, 74.9712, -67.0013,  666,    308.9,   1.9755,  34.3400,  34.3350,2,   -999.0,9,    21.07,2,    16.50,2,     0.00,2,     1.30,2,     0.01,2,    3.173,2,    1.826,2,    3.874,2,   2184.2,2,   2265.8,2,    -0.28,2,    56.30,2
  32H120030721,   CAA,   209, 21, 264831,      3,2,20030731,1132, 74.9712, -67.0013,  666,    409.7,   2.2250,  34.5175,  34.5206,2,   -999.0,9,    21.37,2,    16.89,2,    -0.01,2,     1.27,2,     0.01,2,    2.598,2,    1.588,2,    3.543,2,   2185.7,3,   2292.1,3,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264830,      2,2,20030731,1132, 74.9712, -67.0013,  666,    510.2,   1.9190,  34.5355,  34.5381,2,    225.4,2,    24.91,2,    17.22,2,     0.00,2,     1.30,2,     0.01,2,    3.138,2,    1.449,2,    4.564,2,   2187.9,3,   2289.7,2,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   209, 21, 264829,      1,2,20030731,1132, 74.9712, -67.0013,  666,    602.1,   1.8380,  34.5330,  34.5345,2,    222.6,2,    26.10,2,    17.27,2,     0.00,2,     1.31,2,     0.01,2,    2.904,2,    1.350,2,    4.076,2,   2192.6,3,   2286.6,2,    -0.14,2,    56.00,2
  32H120030721,   CAA,   210, 22, 264853,     12,2,20030731,1320, 75.1345, -66.9960,  482,     16.0,   4.3870,  32.2475,  32.5779,2,   -999.0,9,     1.84,2,     0.39,2,     0.02,2,     0.41,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9,   2020.9,2,   2190.6,2,    -1.23,2,  -999.00,9
  32H120030721,   CAA,   210, 22, 264852,     11,2,20030731,1320, 75.1345, -66.9960,  482,     25.5,  -0.4930,  33.3180,  33.2110,2,    367.6,2,     3.17,2,     1.76,2,     0.06,2,     0.51,2,     0.24,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.04,2,  -999.00,9
  32H120030721,   CAA,   210, 22, 264851,     10,2,20030731,1320, 75.1345, -66.9960,  482,     46.7,  -1.4080,  33.4995,  33.4995,2,   -999.0,9,     4.22,2,     4.55,2,     0.15,2,     0.68,2,     0.42,2, -999.000,9, -999.000,9, -999.000,9,   2094.5,2,   2237.7,2,  -999.00,9,    53.10,2
